run_id,manifest_sha256,method,phase,ms
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r7,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_sql_building_ms,0.558
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r7,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_dml_wire_ms,17.020
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r7,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_commit_wire_ms,8.987
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r7,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_begin_wire_ms,0.119
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r7,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_transaction_block_ms,26.738
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r7,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_write_ms,26.742
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r7,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,targeted_post_repair_confirmation_ms,3.523
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r7,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r7,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,recovery_orchestration_ms,1.352
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r7,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_exact_table_compare_ms,35674.871
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r7,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_merkle_root_hash_ms,1.290
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r7,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_merkle_verify_ms,30542.343
